loop_index, counter, last_step_ns, T_ref, theta_ref, phi_ref, uwind, vwind, wwind, rho,v_batt,alt,gyro_roll,gyro_pitch,gyro_yaw,accel_X,accel_Y,accel_Z,roll,pitch,yaw,X,Y,Z,Xdot,Ydot,Zdot,x0,y0,z0,e.xbee_time,xbee_time_received_ns,xbee_x,xbee_y,xbee_z,xbee_qw,xbee_qx,xbee_qy,xbee_qz,sp_roll,sp_pitch,sp_yaw,sp_X,sp_Y,sp_Z,sp_Xdot,sp_Ydot,sp_Zdot,u_roll,u_pitch,u_yaw,u_X,u_Y,u_Z,mot_1,mot_2,mot_3,mot_4,flight mode
712,1036,2901451345436,-0.0013,NAN,NAN,0.0610,-0.1290,-0.1290,0.0000,12.2239,0.0000,0.0000,0.0000,-0.0000,-0.1626,-0.2757,-10.5906,0.0248,-0.0199,-0.0050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0137,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
713,1037,2901456288116,-0.0013,NAN,NAN,0.0610,-0.1290,-0.1290,0.0000,12.2244,0.0000,-0.0610,-0.1221,-0.0000,-0.1650,-0.2565,-10.5954,0.0248,-0.0199,-0.0050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0137,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
714,1038,2901461275915,-0.0013,NAN,NAN,0.0610,-0.1290,-0.1290,0.0000,12.2246,0.0000,-0.1831,-0.1831,-0.0000,-0.1219,-0.2493,-10.5357,0.0247,-0.0199,-0.0050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0138,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
715,1039,2901466597087,-0.0013,NAN,NAN,0.0610,-0.1290,-0.1290,0.0000,12.2242,0.0000,-0.0610,-0.3052,-0.1831,-0.1458,-0.2949,-10.6097,0.0248,-0.0199,-0.0050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0139,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
716,1040,2901471521811,-0.0013,NAN,NAN,0.0610,-0.1290,-0.1290,0.0000,12.2246,0.0000,-0.0610,-0.1221,0.1221,-0.1841,-0.3141,-10.5739,0.0248,-0.0199,-0.0050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0138,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
717,1041,2901476451993,-0.0013,NAN,NAN,0.0610,-0.1290,-0.1290,0.0000,12.2237,0.0000,-0.0610,-0.1831,-0.0000,-0.1626,-0.2469,-10.5620,0.0248,-0.0199,-0.0050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0139,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
718,1042,2901494672460,-0.0013,NAN,NAN,0.0410,-0.0990,-0.1290,0.0000,12.2227,0.0000,0.0000,-0.1221,-0.0000,-0.1219,-0.2853,-10.6193,0.0248,-0.0199,-0.0050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0138,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
719,1043,2901497997688,-0.0013,NAN,NAN,0.0410,-0.0990,-0.1290,0.0000,12.2229,0.0000,0.0000,0.0000,-0.0000,-0.1315,-0.2541,-10.5811,0.0248,-0.0199,-0.0050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0139,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
720,1044,2901501407945,-0.0013,NAN,NAN,0.0410,-0.0990,-0.1290,0.0000,12.2239,0.0000,-0.2441,-0.1221,0.1221,-0.1387,-0.2565,-10.5715,0.0248,-0.0199,-0.0050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0138,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
721,1045,2901506249639,-0.0013,NAN,NAN,0.0410,-0.0990,-0.1290,0.0000,12.2242,0.0000,-0.0610,-0.1831,-0.0000,-0.1674,-0.2613,-10.6050,0.0248,-0.0199,-0.0050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0139,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
722,1046,2901511244479,-0.0013,NAN,NAN,0.0410,-0.0990,-0.1290,0.0000,12.2242,0.0000,0.0000,-0.0610,-0.0000,-0.1554,-0.2541,-10.6837,0.0248,-0.0199,-0.0050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0139,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
723,1047,2901516804327,-0.0013,NAN,NAN,0.0410,-0.0990,-0.1290,0.0000,12.2244,0.0000,-0.0610,-0.2441,-0.0000,-0.1458,-0.2517,-10.6360,0.0248,-0.0199,-0.0050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0139,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
724,1048,2901521539827,-0.0013,NAN,NAN,0.0410,-0.0990,-0.1290,0.0000,12.2249,0.0000,-0.0610,-0.2441,-0.0000,-0.1865,-0.2493,-10.5739,0.0248,-0.0199,-0.0050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0138,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
725,1049,2901526391436,-0.0013,NAN,NAN,0.0410,-0.0990,-0.1290,0.0000,12.2249,0.0000,-0.0610,-0.2441,-0.0000,-0.1817,-0.2733,-10.6264,0.0248,-0.0200,-0.0050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0138,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
726,1050,2901531631951,-0.0013,NAN,NAN,0.0410,-0.0990,-0.1290,0.0000,12.2256,0.0000,0.0000,0.0000,-0.0000,-0.1865,-0.2493,-10.5811,0.0248,-0.0200,-0.0050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0138,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
727,1051,2901536343912,-0.0013,NAN,NAN,0.0410,-0.0990,-0.1290,0.0000,12.2256,0.0000,-0.2441,-0.2441,-0.0000,-0.1506,-0.2613,-10.5739,0.0248,-0.0200,-0.0050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0138,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
728,1052,2901541207103,-0.0013,NAN,NAN,0.0410,-0.0990,-0.1290,0.0000,12.2258,0.0000,-0.1221,-0.0610,0.1831,-0.1865,-0.2469,-10.5739,0.0248,-0.0200,-0.0050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0137,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
729,1053,2901546209067,-0.0013,NAN,NAN,0.0410,-0.0990,-0.1290,0.0000,12.2266,0.0000,-0.0610,-0.1221,-0.0000,-0.1721,-0.2829,-10.5954,0.0248,-0.0200,-0.0050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0137,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
730,1054,2901551588731,-0.0013,NAN,NAN,0.0410,-0.0990,-0.1290,0.0000,12.2266,0.0000,-0.1831,-0.0610,-0.0000,-0.1219,-0.2349,-10.6217,0.0248,-0.0200,-0.0050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0138,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
731,1055,2901556285819,-0.0013,NAN,NAN,0.0410,-0.0990,-0.1290,0.0000,12.2263,0.0000,-0.1221,-0.0610,-0.0000,-0.1745,-0.2877,-10.5429,0.0248,-0.0200,-0.0050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0137,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
732,1056,2901561236456,-0.0013,NAN,NAN,0.0410,-0.0990,-0.1290,0.0000,12.2266,0.0000,-0.0610,-0.1831,-0.0000,-0.1745,-0.2589,-10.6121,0.0248,-0.0200,-0.0050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0138,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
733,1057,2901566615662,-0.0013,NAN,NAN,0.0410,-0.0990,-0.1290,0.0000,12.2263,0.0000,-0.0610,-0.1221,-0.0000,-0.1674,-0.2877,-10.5453,0.0248,-0.0200,-0.0050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0138,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
734,1058,2901571447648,-0.0013,NAN,NAN,0.0410,-0.0990,-0.1290,0.0000,12.2266,0.0000,0.0000,-0.0610,-0.0000,-0.1841,-0.2613,-10.5978,0.0248,-0.0200,-0.0050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0138,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
735,1059,2901576366290,-0.0013,NAN,NAN,0.0410,-0.0990,-0.1290,0.0000,12.2268,0.0000,-0.0610,-0.1831,0.1221,-0.1793,-0.2373,-10.6002,0.0248,-0.0200,-0.0050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0138,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
736,1060,2901581216024,-0.0013,NAN,NAN,0.0410,-0.0990,-0.1290,0.0000,12.2266,0.0000,-0.0610,-0.3052,0.1221,-0.1554,-0.2709,-10.5978,0.0248,-0.0200,-0.0050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0137,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
737,1061,2901586555610,-0.0013,NAN,NAN,0.0410,-0.0990,-0.1290,0.0000,12.2268,0.0000,-0.1831,-0.1831,-0.0000,-0.0980,-0.2829,-10.6026,0.0248,-0.0200,-0.0050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0138,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
738,1062,2901591231159,-0.0013,NAN,NAN,0.0410,-0.0990,-0.1290,0.0000,12.2273,0.0000,-0.0610,-0.1831,-0.0610,-0.1554,-0.2469,-10.5524,0.0248,-0.0200,-0.0051,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0139,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
739,1063,2901596321278,-0.0013,NAN,NAN,0.0410,-0.0990,-0.1290,0.0000,12.2275,0.0000,0.0610,0.0000,-0.0000,-0.1602,-0.2973,-10.6551,0.0248,-0.0200,-0.0051,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0139,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
740,1064,2901601228755,-0.0013,NAN,NAN,0.0410,-0.0990,-0.1290,0.0000,12.2266,0.0000,-0.1831,-0.1221,-0.0610,-0.1602,-0.2661,-10.6240,0.0248,-0.0200,-0.0051,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0140,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
741,1065,2901606530804,-0.0013,NAN,NAN,0.0410,-0.0990,-0.1290,0.0000,12.2261,0.0000,-0.0610,-0.1221,-0.0610,-0.1219,-0.2565,-10.6169,0.0248,-0.0200,-0.0051,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0140,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
742,1066,2901611169899,-0.0013,NAN,NAN,0.0410,-0.0990,-0.1290,0.0000,12.2266,0.0000,-0.1831,-0.2441,-0.0000,-0.1674,-0.2709,-10.6622,0.0248,-0.0200,-0.0051,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0140,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
743,1067,2901616208817,-0.0013,NAN,NAN,0.0410,-0.0990,-0.1290,0.0000,12.2261,0.0000,-0.0610,-0.3052,0.1831,-0.1626,-0.2781,-10.6097,0.0248,-0.0200,-0.0051,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0139,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
744,1068,2901621743002,-0.0013,NAN,NAN,0.0410,-0.0990,-0.1290,0.0000,12.2256,0.0000,-0.0610,-0.2441,-0.0000,-0.1506,-0.2877,-10.5739,0.0248,-0.0200,-0.0051,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0140,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
745,1069,2901626323355,-0.0013,NAN,NAN,0.0410,-0.0990,-0.1290,0.0000,12.2258,0.0000,0.0610,0.0000,0.1221,-0.1219,-0.2685,-10.6097,0.0248,-0.0200,-0.0051,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0139,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
746,1070,2901631197461,-0.0013,NAN,NAN,0.0410,-0.0990,-0.1290,0.0000,12.2258,0.0000,-0.1831,-0.1831,-0.0000,-0.1554,-0.2853,-10.5501,0.0248,-0.0200,-0.0051,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0139,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
747,1071,2901636514217,-0.0013,NAN,NAN,0.0410,-0.0990,-0.1290,0.0000,12.2256,0.0000,-0.0610,-0.2441,-0.0000,-0.1363,-0.2733,-10.5524,0.0248,-0.0200,-0.0051,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0139,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
748,1072,2901641420277,-0.0013,NAN,NAN,0.0410,-0.0990,-0.1290,0.0000,12.2254,0.0000,-0.0610,-0.1221,-0.0000,-0.1913,-0.2589,-10.5620,0.0248,-0.0200,-0.0051,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0140,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
749,1073,2901646208353,-0.0013,NAN,NAN,0.0410,-0.0990,-0.1290,0.0000,12.2246,0.0000,-0.2441,-0.1831,-0.0610,-0.1650,-0.2325,-10.5620,0.0248,-0.0200,-0.0051,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0140,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
750,1074,2901651166573,-0.0013,NAN,NAN,0.0410,-0.0990,-0.1290,0.0000,12.2246,0.0000,-0.0610,-0.2441,-0.0000,-0.1865,-0.2469,-10.6503,0.0248,-0.0200,-0.0051,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0140,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
751,1075,2901656509617,-0.0013,NAN,NAN,0.0410,-0.0990,-0.1290,0.0000,12.2254,0.0000,0.0000,0.0000,-0.0000,-0.1291,-0.2349,-10.6408,0.0248,-0.0200,-0.0051,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0140,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
752,1076,2901661300233,-0.0013,NAN,NAN,0.0410,-0.0990,-0.1290,0.0000,12.2256,0.0000,-0.0610,-0.1221,-0.0000,-0.1913,-0.2565,-10.5811,0.0248,-0.0200,-0.0051,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0140,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
753,1077,2901666178547,-0.0013,NAN,NAN,0.0410,-0.0990,-0.1290,0.0000,12.2261,0.0000,-0.1831,-0.1221,-0.0000,-0.1745,-0.2397,-10.6050,0.0248,-0.0200,-0.0051,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0140,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
754,1078,2901671753394,-0.0013,NAN,NAN,0.0410,-0.0990,-0.1290,0.0000,12.2251,0.0000,-0.0610,-0.1831,0.1221,-0.1363,-0.2589,-10.5572,0.0248,-0.0201,-0.0051,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0140,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
755,1079,2901676402613,-0.0013,NAN,NAN,0.0410,-0.0990,-0.1290,0.0000,12.2249,0.0000,-0.0610,-0.1831,-0.0000,-0.1626,-0.2493,-10.5620,0.0248,-0.0201,-0.0051,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0140,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
756,1080,2901685948226,-0.0013,NAN,NAN,0.0510,-0.1190,-0.1290,0.0000,12.2254,0.0000,0.0000,-0.1221,0.1221,-0.1482,-0.2613,-10.5930,0.0248,-0.0201,-0.0051,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0139,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
757,1081,2901699045537,-0.0013,NAN,NAN,0.0510,-0.1190,-0.1290,0.0000,12.2256,0.0000,-0.1221,-0.0610,-0.0610,-0.1769,-0.2853,-10.5906,0.0248,-0.0201,-0.0051,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0140,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
