loop_index, counter, last_step_ns, T_ref, theta_ref, phi_ref, uwind, vwind, wwind, rho, rpm1, rpm2, rpm3, rpm4,v_batt,alt,gyro_roll,gyro_pitch,gyro_yaw,accel_X,accel_Y,accel_Z,roll,pitch,yaw,X,Y,Z,Xdot,Ydot,Zdot,x0,y0,z0,e.xbee_time,xbee_time_received_ns,xbee_x,xbee_y,xbee_z,xbee_qw,xbee_qx,xbee_qy,xbee_qz,sp_roll,sp_pitch,sp_yaw,sp_X,sp_Y,sp_Z,sp_Xdot,sp_Ydot,sp_Zdot,u_roll,u_pitch,u_yaw,u_X,u_Y,u_Z,mot_1,mot_2,mot_3,mot_4,flight_mode
0,-1,0,-10.4086,-0.2161,0.0181,0.0610,0.7210,0.4610,1.1670,123.2422,123.2422,123.2422,123.2422,12.2404,0.0000,0.0000,-0.1221,0.1221,-0.1482,-0.2134,-10.5906,0.0140,-0.0037,-0.0016,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.5800,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1000,-0.1000,-0.1000,-0.1000,4
0,-1,0,-10.4086,-0.2161,0.0181,0.0610,0.7210,0.4610,1.1670,123.2422,123.2422,123.2422,123.2422,12.2404,0.0000,-0.0610,-0.1831,-0.0000,-0.1506,-0.1870,-10.5978,0.0140,-0.0037,-0.0017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.5800,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1000,-0.1000,-0.1000,-0.1000,4
0,-1,0,-10.4086,-0.2161,0.0181,0.0610,0.7210,0.4610,1.1670,123.2422,123.2422,123.2422,123.2422,12.2404,0.0000,0.0610,-0.0610,-0.0610,-0.1291,-0.2038,-10.6026,0.0141,-0.0038,-0.0017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.5800,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1000,-0.1000,-0.1000,-0.1000,4
0,-1,0,-10.4086,-0.2161,0.0181,0.0610,0.7210,0.4610,1.1670,123.2422,123.2422,123.2422,123.2422,12.2404,0.0000,0.0610,0.0000,-0.0000,-0.2152,-0.2397,-10.6551,0.0141,-0.0038,-0.0017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.5800,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1000,-0.1000,-0.1000,-0.1000,4
0,-1,0,-10.4086,-0.2161,0.0181,0.0610,0.7210,0.4610,1.1670,123.2422,123.2422,123.2422,123.2422,12.2404,0.0000,0.0000,0.0000,-0.0000,-0.1602,-0.1486,-10.6026,0.0141,-0.0038,-0.0017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.5800,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1000,-0.1000,-0.1000,-0.1000,4
0,-1,0,-10.4086,-0.2161,0.0181,0.0610,0.7210,0.4610,1.1670,123.2422,123.2422,123.2422,123.2422,12.2416,0.0000,0.0000,0.0000,-0.0000,-0.1482,-0.1846,-10.6718,0.0141,-0.0038,-0.0017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.5800,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1000,-0.1000,-0.1000,-0.1000,4
0,-1,0,-10.4086,-0.2161,0.0181,0.0610,0.7210,0.4610,1.1670,123.2422,123.2422,123.2422,123.2422,12.2418,0.0000,0.0000,-0.1831,0.1221,-0.1267,-0.2158,-10.6527,0.0141,-0.0038,-0.0017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.5800,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1000,-0.1000,-0.1000,-0.1000,4
0,-1,0,-10.4086,-0.2161,0.0181,0.0610,0.7210,0.4610,1.1670,123.2422,123.2422,123.2422,123.2422,12.2420,0.0000,-0.0610,-0.1221,-0.0000,-0.1076,-0.2158,-10.5906,0.0141,-0.0039,-0.0017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.5800,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1000,-0.1000,-0.1000,-0.1000,4
0,-1,0,-10.4086,-0.2161,0.0181,0.0610,0.7210,0.4610,1.1670,123.2422,123.2422,123.2422,123.2422,12.2413,0.0000,0.0000,-0.1221,-0.0000,-0.1554,-0.1894,-10.6670,0.0141,-0.0039,-0.0017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.5800,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1000,-0.1000,-0.1000,-0.1000,4
0,-1,0,-10.4086,-0.2161,0.0181,0.0610,0.7210,0.4610,1.1670,123.2422,123.2422,123.2422,123.2422,12.2413,0.0000,0.1221,-0.1831,-0.0000,-0.1674,-0.2230,-10.5763,0.0142,-0.0039,-0.0017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.5800,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1000,-0.1000,-0.1000,-0.1000,4
0,-1,0,-10.4086,-0.2161,0.0181,0.0610,0.7210,0.4610,1.1670,123.2422,123.2422,123.2422,123.2422,12.2413,0.0000,-0.0610,-0.1831,-0.0000,-0.1172,-0.1894,-10.5715,0.0142,-0.0039,-0.0017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.5800,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1000,-0.1000,-0.1000,-0.1000,4
0,-1,0,-10.4086,-0.2161,0.0181,0.0610,0.7210,0.4610,1.1670,123.2422,123.2422,123.2422,123.2422,12.2418,0.0000,0.0000,0.0000,-0.0000,-0.1793,-0.2373,-10.6431,0.0142,-0.0039,-0.0017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.5800,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1000,-0.1000,-0.1000,-0.1000,4
0,-1,0,-10.4086,-0.2161,0.0181,0.0610,0.7210,0.4610,1.1670,123.2422,123.2422,123.2422,123.2422,12.2411,0.0000,-0.0610,-0.1831,-0.0000,-0.1004,-0.2349,-10.6169,0.0142,-0.0040,-0.0017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.5800,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1000,-0.1000,-0.1000,-0.1000,4
0,-1,0,-10.4086,-0.2161,0.0181,0.0610,0.7210,0.4610,1.1670,123.2422,123.2422,123.2422,123.2422,12.2413,0.0000,0.0000,-0.1831,-0.0000,-0.1363,-0.1774,-10.6455,0.0142,-0.0040,-0.0017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.5800,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1000,-0.1000,-0.1000,-0.1000,4
0,-1,0,-10.4086,-0.2161,0.0181,0.0610,0.7210,0.4610,1.1670,123.2422,123.2422,123.2422,123.2422,12.2416,0.0000,0.0000,0.0000,-0.0000,-0.1076,-0.1990,-10.5978,0.0142,-0.0040,-0.0017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.5800,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1000,-0.1000,-0.1000,-0.1000,4
0,-1,0,-10.4086,-0.2161,0.0181,0.0610,0.7210,0.4610,1.1670,123.2422,123.2422,123.2422,123.2422,12.2416,0.0000,-0.0610,-0.1221,-0.0000,-0.1148,-0.2158,-10.6050,0.0142,-0.0040,-0.0017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.5800,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1000,-0.1000,-0.1000,-0.1000,4
0,-1,0,-10.4086,-0.2161,0.0181,0.0610,0.7210,0.4610,1.1670,123.2422,123.2422,123.2422,123.2422,12.2408,0.0000,0.1221,0.0000,-0.0000,-0.1745,-0.2134,-10.6217,0.0142,-0.0040,-0.0017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.5800,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1000,-0.1000,-0.1000,-0.1000,4
0,-1,0,-10.4312,-0.2010,0.0441,0.0710,0.3210,0.1510,1.1670,123.2422,123.2422,123.2422,123.2422,12.2413,0.0000,-0.0610,-0.1831,0.1221,-0.1339,-0.1846,-10.5811,0.0142,-0.0040,-0.0017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.5800,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1000,-0.1000,-0.1000,-0.1000,4
0,-1,0,-10.4312,-0.2010,0.0441,0.0710,0.3210,0.1510,1.1670,123.2422,123.2422,123.2422,123.2422,12.2416,0.0000,0.1221,0.0000,-0.0610,-0.1578,-0.2062,-10.5882,0.0143,-0.0041,-0.0017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.5800,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1000,-0.1000,-0.1000,-0.1000,4
0,-1,0,-10.4312,-0.2010,0.0441,0.0710,0.3210,0.1510,1.1670,123.2422,123.2422,123.2422,123.2422,12.2408,0.0000,-0.0610,-0.1831,-0.0000,-0.1530,-0.2134,-10.5882,0.0143,-0.0042,-0.0017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.5800,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1000,-0.1000,-0.1000,-0.1000,4
0,-1,0,-10.4312,-0.2010,0.0441,0.0710,0.3210,0.1510,1.1670,123.2422,123.2422,123.2422,123.2422,12.2413,0.0000,0.0000,-0.1221,0.1221,-0.1172,-0.2493,-10.6431,0.0143,-0.0042,-0.0017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.5800,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1000,-0.1000,-0.1000,-0.1000,4
0,-1,0,-10.4312,-0.2010,0.0441,0.0710,0.3210,0.1510,1.1670,123.2422,123.2422,123.2422,123.2422,12.2416,0.0000,0.0000,-0.0610,-0.0000,-0.1291,-0.1966,-10.6217,0.0144,-0.0042,-0.0017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.5800,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1000,-0.1000,-0.1000,-0.1000,4
0,-1,0,-10.4312,-0.2010,0.0441,0.0710,0.3210,0.1510,1.1670,123.2422,123.2422,123.2422,123.2422,12.2420,0.0000,-0.0610,-0.1221,-0.0000,-0.1961,-0.2301,-10.5811,0.0144,-0.0042,-0.0017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.5800,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1000,-0.1000,-0.1000,-0.1000,4
0,-1,0,-10.4312,-0.2010,0.0441,0.0710,0.3210,0.1510,1.1670,123.2422,123.2422,123.2422,123.2422,12.2418,0.0000,0.0000,-0.1221,-0.0000,-0.1172,-0.1678,-10.5954,0.0144,-0.0042,-0.0017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.5800,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1000,-0.1000,-0.1000,-0.1000,4
0,-1,0,-10.4312,-0.2010,0.0441,0.0710,0.3210,0.1510,1.1670,123.2422,123.2422,123.2422,123.2422,12.2416,0.0000,0.0000,-0.1831,0.1221,-0.1291,-0.2325,-10.6217,0.0144,-0.0043,-0.0017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.5800,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1000,-0.1000,-0.1000,-0.1000,4
0,-1,0,-10.4312,-0.2010,0.0441,0.0710,0.3210,0.1510,1.1670,123.2422,123.2422,123.2422,123.2422,12.2418,0.0000,0.0000,-0.1831,-0.0000,-0.1530,-0.2206,-10.6121,0.0144,-0.0043,-0.0017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.5800,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1000,-0.1000,-0.1000,-0.1000,4
0,-1,0,-10.4312,-0.2010,0.0441,0.0710,0.3210,0.1510,1.1670,123.2422,123.2422,123.2422,123.2422,12.2418,0.0000,0.0000,0.0000,-0.0000,-0.1267,-0.1918,-10.6527,0.0144,-0.0043,-0.0017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.5800,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1000,-0.1000,-0.1000,-0.1000,4
0,-1,0,-10.4312,-0.2010,0.0441,0.0710,0.3210,0.1510,1.1670,123.2422,123.2422,123.2422,123.2422,12.2420,0.0000,0.0610,-0.0610,-0.0000,-0.1626,-0.1990,-10.6408,0.0145,-0.0043,-0.0017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.5800,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1000,-0.1000,-0.1000,-0.1000,4
0,-1,0,-10.4312,-0.2010,0.0441,0.0710,0.3210,0.1510,1.1670,123.2422,123.2422,123.2422,123.2422,12.2423,0.0000,0.0000,-0.2441,0.1221,-0.1172,-0.1870,-10.6193,0.0145,-0.0043,-0.0017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.5800,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1000,-0.1000,-0.1000,-0.1000,4
0,-1,0,-10.4312,-0.2010,0.0441,0.0710,0.3210,0.1510,1.1670,123.2422,123.2422,123.2422,123.2422,12.2418,0.0000,0.0000,-0.0610,-0.0000,-0.1482,-0.1990,-10.5906,0.0145,-0.0044,-0.0017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.5800,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1000,-0.1000,-0.1000,-0.1000,4
0,-1,0,-10.4312,-0.2010,0.0441,0.0710,0.3210,0.1510,1.1670,123.2422,123.2422,123.2422,123.2422,12.2423,0.0000,0.1831,0.0000,-0.0000,-0.1195,-0.2253,-10.6026,0.0145,-0.0044,-0.0017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.5800,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1000,-0.1000,-0.1000,-0.1000,4
0,-1,0,-10.4312,-0.2010,0.0441,0.0710,0.3210,0.1510,1.1670,123.2422,123.2422,123.2422,123.2422,12.2418,0.0000,0.0000,-0.1831,-0.0000,-0.1363,-0.2038,-10.6384,0.0145,-0.0044,-0.0017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.5800,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1000,-0.1000,-0.1000,-0.1000,4
0,-1,0,-10.4312,-0.2010,0.0441,0.0710,0.3210,0.1510,1.1670,123.2422,123.2422,123.2422,123.2422,12.2416,0.0000,0.0000,0.0000,0.1221,-0.1387,-0.2086,-10.6288,0.0145,-0.0044,-0.0017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.5800,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1000,-0.1000,-0.1000,-0.1000,4
0,-1,0,-10.4312,-0.2010,0.0441,0.0710,0.3210,0.1510,1.1670,123.2422,123.2422,123.2422,123.2422,12.2413,0.0000,0.0610,-0.0610,-0.0000,-0.1721,-0.1894,-10.6360,0.0145,-0.0044,-0.0017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.5800,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1000,-0.1000,-0.1000,-0.1000,4
0,-1,0,-10.4312,-0.2010,0.0441,0.0710,0.3210,0.1510,1.1670,123.2422,123.2422,123.2422,123.2422,12.2413,0.0000,-0.1831,-0.1221,0.1221,-0.1387,-0.1870,-10.6073,0.0145,-0.0044,-0.0017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.5800,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1000,-0.1000,-0.1000,-0.1000,4
0,-1,0,-10.4312,-0.2010,0.0441,0.0710,0.3210,0.1510,1.1670,123.2422,123.2422,123.2422,123.2422,12.2413,0.0000,0.0610,-0.1221,-0.0000,-0.1267,-0.1846,-10.5978,0.0146,-0.0044,-0.0017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.5800,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1000,-0.1000,-0.1000,-0.1000,4
0,-1,0,-10.4312,-0.2010,0.0441,0.0710,0.3210,0.1510,1.1670,123.2422,123.2422,123.2422,123.2422,12.2418,0.0000,-0.0610,-0.1831,-0.0000,-0.1961,-0.2158,-10.6097,0.0146,-0.0045,-0.0017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.5800,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1000,-0.1000,-0.1000,-0.1000,4
0,-1,0,-10.4312,-0.2010,0.0441,0.0710,0.3210,0.1510,1.1670,123.2422,123.2422,123.2422,123.2422,12.2411,0.0000,-0.0610,-0.1221,0.1221,-0.1339,-0.2469,-10.5524,0.0146,-0.0045,-0.0017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.5800,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1000,-0.1000,-0.1000,-0.1000,4
0,-1,0,-10.4312,-0.2010,0.0441,0.0710,0.3210,0.1510,1.1670,123.2422,123.2422,123.2422,123.2422,12.2408,0.0000,-0.0610,-0.1221,-0.0000,-0.1339,-0.2230,-10.5763,0.0146,-0.0045,-0.0017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.5800,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1000,-0.1000,-0.1000,-0.1000,4
0,-1,0,-10.4312,-0.2010,0.0441,0.0710,0.3210,0.1510,1.1670,123.2422,123.2422,123.2422,123.2422,12.2411,0.0000,-0.0610,-0.1221,-0.0000,-0.1578,-0.1894,-10.5811,0.0146,-0.0045,-0.0017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.5800,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1000,-0.1000,-0.1000,-0.1000,4
0,-1,0,-10.4312,-0.2010,0.0441,0.0710,0.3210,0.1510,1.1670,123.2422,123.2422,123.2422,123.2422,12.2404,0.0000,-0.0610,-0.1221,-0.0000,-0.1267,-0.1702,-10.6527,0.0146,-0.0045,-0.0017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.5800,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1000,-0.1000,-0.1000,-0.1000,4
0,-1,0,-10.4312,-0.2010,0.0441,0.0410,0.5610,0.3710,1.1670,123.2422,123.2422,123.2422,123.2422,12.2394,0.0000,0.0610,-0.3052,-0.0000,-0.1889,-0.2230,-10.6599,0.0146,-0.0046,-0.0017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.5800,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1000,-0.1000,-0.1000,-0.1000,4
